id,title,permalink,thumbnail_625,number_serves,total_time,active_time
227060,Carrot Cupcakes with Brown-Butter Cream Cheese Frosting,http://www.seriouseats.com/recipes/2012/10/dahlia-bakery-carrot-cupcakes-with-brown-butter-cream-cheese-frosting-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121022-bake-the-book-carrot-cupcake-thumb-625xauto-282831.jpg,Makes 12 cupcakes,"10 hours, including baking and chilling",1 hour
227061,Ruby's Bones,http://www.seriouseats.com/recipes/2012/10/peanut-butter-bacon-dog-treats-cookies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121022-bake-the-book-rubys-bones-thumb-625xauto-281254.jpg,"makes 20 ""bones""",80 minutes,40 minutes
227063,Roasted Pine Nut Marzipan Tart,http://www.seriouseats.com/recipes/2012/10/roasted-pine-nut-marzipan-tart-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121022-bake-the-book-pine-nut-marzipan-tart (1)-thumb-625xauto-282106.jpg,makes 1 9-inch tart,"3 hours, including baking/cooling",40 minutes
22716,Sunday Brunch: Pan-Roasted Asparagus with Bacon,http://www.seriouseats.com/recipes/2008/07/brunch-breakfast-pan-roasted-asparagus-with-bacon-recipe.html,,,,
227194,Bacon and Sweet Potato Hash with Avocado Cream,http://www.seriouseats.com/recipes/2012/11/bacon-and-sweet-potato-hash-with-avocado-cream.html,http://www.seriouseats.com/recipes/assets_c/2012/10/227169-20121027-sunday-brunch-sweet-potato-bacon-hash-avocado-cream-thumb-625xauto-281012.jpg,Serves 4,25 minutes,25 minutes
227200,Fried Fish with Cheddar-Thyme Grits,http://www.seriouseats.com/recipes/2012/11/fried-fish-with-cheddar-thyme-grits.html,http://www.seriouseats.com/recipes/assets_c/2012/10/227200-20121103-sunday-brunch-fried-fish-cheddar-thyme-grits-thumb-625xauto-281037.jpg,Serves 4,30 minutes,30 minutes
227213,Peanut Butter Cup Pie,http://www.seriouseats.com/recipes/2012/10/halloween-peanut-butter-cup-pie-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121017-226668-peanut-butter-cup-pie-610x458-1-thumb-625xauto-281131.jpg,serves 8 or more,3 hours,1 hour
227224,Revueltos (Creamy Spanish-Style Scrambled Eggs) ,http://www.seriouseats.com/recipes/2012/10/revueltos-creamy-spanish-style-scrambled-eggs.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121021-vegetarian-revueltos-primary-thumb-625xauto-281075.jpg,Serves 2,10 minutes,10 minutes
22724,The Cartoon Kitchen: Sauerkraut Cake,http://www.seriouseats.com/recipes/2008/07/cartoon-kitchen-sauerkraut-cake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080720-cartoonkitchen-thumb-625xauto-46566.jpg,,,
227302,Port Cobbler,http://www.seriouseats.com/recipes/2012/11/vanilla-port-cobbler-brunch-drink-fall-cocktail-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/NovBrunchDrinks-port-thumb-625xauto-281228.jpg,makes 4 cocktails,20 minutes,5 minutes
227303,Cranberry Bubbler,http://www.seriouseats.com/recipes/2012/11/cranberry-bubbler-brunch-cocktail-salty-dog-variation-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/NovBrunchDrinks-cranberry-thumb-625xauto-281233.jpg,makes 4 cocktails,20 minutes,5 minutes
227306,Hot Buttered Chai,http://www.seriouseats.com/recipes/2012/11/brandy-cocktail-hot-buttered-chai-brunch-drink-ginger-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/NovBrunchDrinks-chai-thumb-625xauto-281234.jpg,makes 4 cocktails,15 minutes,5 minutes
227311,British-Style Beans on Toast,http://www.seriouseats.com/recipes/2012/10/beans-on-toast-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/227311-20121107-british-bites-beans-on-toast-thumb-625xauto-281438.jpg,"Serves 4, with leftovers for a fry up","overnight, plus 5 hours 30 minutes",30 minutes
227313,Chocolate Peanut Butter Jack-o'-Lantern Cookies,http://www.seriouseats.com/recipes/2012/10/chocolate-peanut-butter-jack-o-lantern-halloween-pumpkin-cookie.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121023-cookie-monster-chocolate-peanutbutter-jack-o-lantern-pumpkin-cookies-thumb-625xauto-281255.jpg,makes about 18 sandwiches,1 hour,45 minutes
227315,Soda Bread with Port-Soaked Raisins,http://www.seriouseats.com/recipes/2012/11/soda-bread-port-soaked-raising-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/227315-20121030-british-bites-soda-bread-port-soaked raisins-thumb-625xauto-281256.jpg,Makes 1 loaf,40 minutes,10 minutes
227325,"Layered ""Super"" Nachos",http://www.seriouseats.com/recipes/2012/10/layered-super-nachos-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/102312-227325-Serious-EatsSuperNachoB-thumb-625xauto-281271.jpg,6- to-8,"1 hour, 15 minutes",45 minutes
227329,Gluten-Free Chocolate Pumpkin Marble Cupcakes,http://www.seriouseats.com/recipes/2012/10/gluten-free-chocolate-pumpkin-marble-cupcakes-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-227329-GFTues-MarbleCupcakes-Recipes-thumb-625xauto-281276.jpg,makes 24 cupcakes,about one hour,about 25 minutes
227341,Vegetable Lo Mein,http://www.seriouseats.com/recipes/2012/10/vegetable-lo-mein-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121023VeggieLoMein-thumb-625xauto-281296.jpg,serves 2,20 minutes,20 minutes
227344,Slow-Roasted Duck Leg and Crunchy Root Vegetable Salad,http://www.seriouseats.com/recipes/2012/10/slow-roasted-duck-leg-crunchy-root-vegetable-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121023-fiaf-slow-roasted-duck-root-veg-salad-thumb-625xauto-281769.jpg,serves 6,2 hours and 20 minutes,20 minutes
227354,Lamb's Face Salad,http://www.seriouseats.com/recipes/2012/10/lambs-face-salad-xian-famous-foods.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121025-nasty-bits-lambs-face-salad-thumb-625xauto-281891.jpg,serves 4 to 6,"4 hours, 45 minutes",45 minutes
227361,Spider Bread,http://www.seriouseats.com/recipes/2012/10/spider-bread.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-bread-baking-spider-thumb-625xauto-281330.jpg,Makes 1 loaf,"2 bours, 30 minutes",30 minutes
227366,"Spinach, Egg, and Feta Breakfast Pockets",http://www.seriouseats.com/recipes/2012/10/spinach-egg-feta-breakfast-pockets-pastries-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121024-wakeandbake-spinach-feta-egg-breakfast-pockets-thumb-625xauto-281496.jpg,serves 4,50 minutes,20 minutes
227371,Candy Bar Salad,http://www.seriouseats.com/recipes/2012/10/candy-bar-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121023-227355-candy-bar-salad-thumb-625xauto-281362.jpg,Serves 6,15 minutes,15 minutes
227399,Martha Stewart's Chicken and Kale Casserole,http://www.seriouseats.com/recipes/2012/10/martha-stewarts-chicken-and-kale-casserole.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121024-dt-martha-stewarts-chicken-and-kale-casserole-thumb-625xauto-281431.jpg,serves 4,60 minutes,45 minutes
227412,Mole Poblano,http://www.seriouseats.com/recipes/2012/10/mole-poblano-recipe-how-to-make-mole.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121024-227412-mole-poblano-thumb-625xauto-281459.jpg,makes 2 quarts,7 hours,6 hours
227435,Eggplant and Tomato Pasta,http://www.seriouseats.com/recipes/2012/10/eggplant-and-tomato-pasta-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/10-23-12-227433-Skillet Pasta-Skillet Suppers-thumb-625xauto-281495.jpg,serves 4,30 minutes,30 minutes
227482,Salmon with Cherry Sauce and Israeli Couscous,http://www.seriouseats.com/recipes/2012/10/salmon-with-cherry-sauce-and-israeli-couscous.html,http://www.seriouseats.com/recipes/assets_c/2012/10/201201024-227482-dinner-tonight-salmon-dried-cherries-cous-cous-primary-thumb-625xauto-281612.jpg,serves 4,30 minutes,30 minutes
227495,DIY Oyster Crackers,http://www.seriouseats.com/recipes/2012/11/diy-oyster-crackers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121101_227495_DIY_oystercracker_recipe-thumb-625xauto-281628.jpg,2 cups,80 minutes,20 minutes
227546,Devils on Horseback,http://www.seriouseats.com/recipes/2012/10/bar-bites-devils-on-horseback.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121025-227546-bar-bites-devils-on-horseback-thumb-625xauto-281745.jpg,Makes 12,30 minutes,30 minutes
227637,Pomegranate Blood Splatter Cocktail,http://www.seriouseats.com/recipes/2012/10/pomegranate-blood-spatter-cocktail-halloween-drinks-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/10252012-blood-splatter-cocktail-pomegranate-thumb-625xauto-281935.jpg,makes 1 cocktail,5 minutes,5 minutes
227640,Apple Bloody Splatter Cocktail,http://www.seriouseats.com/recipes/2012/10/apple-bloody-spatter-cocktail-recipe-halloween-drinks-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/10252012-apple-blood-splatter-cocktail-thumb-625xauto-281936.jpg,makes 1 cocktail,6 minutes,6 minutes
227646,Hot Ginger Apple Cider With Applejack,http://www.seriouseats.com/recipes/2012/10/ginger-apple-cider-with-applejack-mulled-cider-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/10252012-ginger-apple-cider-thumb-625xauto-281946.jpg,Makes 4 cocktails,30 minutes,30 minutes
227714,Cheesy Papillons,http://www.seriouseats.com/recipes/2012/11/cheesy-papillons-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-fiaf-cheesy-papillons-thumb-625xauto-283247.jpg,makes approximately 20,25 minutes,5 minutes
227717,"Rigatoni with Mushroom Ragu, Fresh Mozzarella, and Truffle",http://www.seriouseats.com/recipes/2012/11/rigatoni-with-mushroom-ragu-fresh-mozzarella-truffle-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030MushroomBolognese-thumb-625xauto-282704.jpg,serves 2 to 4,30 minutes,30 minutes
227802,True Blood's Bon Temps Bloody Mary,http://www.seriouseats.com/recipes/2012/10/true-blood-bon-temps-bloody-mary-cocktail.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-227801-cook-the-book-bon-temps-bloody-mary-thumb-625xauto-282258.jpg,makes 1 drink,5 minutes,5 minutes
227804,'True Blood's Beautifully Broken Bisque,http://www.seriouseats.com/recipes/2012/10/true-bloods-beautifully-broken-bisque.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-227803-cook-the-book-beautifully-broken-bisque-thumb-625xauto-282260.jpg,serves 4 to 6,1 hour,30 minutes
227806,'True Blood's' Holy Hoecakes,http://www.seriouseats.com/recipes/2012/10/true-bloods-holy-hoecakes.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121031-227805-cook-the-book-holy-hoecakes-thumb-625xauto-282262.jpg,serves 2 to 4,20 minutes,20 minutes
227809,Ruby Jean's Hash from 'True Blood',http://www.seriouseats.com/recipes/2012/11/ruby-jeans-hash-from-true-blood-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121101-227808-cook-the-book-ruby-jeans-hash-thumb-625xauto-282264.jpg,serves 4,30 minutes,30 minutes
227811,'True Blood's' Gumbo Ya Ya,http://www.seriouseats.com/recipes/2012/11/true-bloods-gumbo-ya-ya.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121102-227810-cook-the-book-gumbo-ya-ya-thumb-625xauto-282266.jpg,serves 8,4 hours,1 hour
227861,Gypsy Woman from 1534,http://www.seriouseats.com/recipes/2012/11/gypsy-woman-cocktail-1534-new-york-gin-tea-drink-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-gypsy-thumb-625xauto-282328.jpg,Makes 1 cocktail,about 3 hours,4 minutes
227875,Ham and Leek Sandwich with Cheddar Sauce,http://www.seriouseats.com/recipes/2012/10/ham-and-leek-sandwich-with-cheddar-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-127677-Leek-Ham-PRIMARY-thumb-625xauto-282348.jpg,Makes 2 sandwiches,20 minutes,20 minutes
227881,Pumpkin Spice Cake ,http://www.seriouseats.com/recipes/2012/10/fall-pumpkin-spice-cake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-127677-Pumpkin-Spice-Cake-PRIMARY-thumb-625xauto-282361.jpg,Serves 10 to 12,"2 hours, 15 minutes",20 minutes
227885,Classic Club Sandwich,http://www.seriouseats.com/recipes/2012/11/classic-club-sandwich-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121105-127677-Club-Sandwich-PRIMARY-thumb-625xauto-282372.jpg,Makes 2 sandwiches,20 minutes,20 minutes
227892,Stir-Fried Chinese Broccoli with Crispy Pork Belly (Khana Mu Krop),http://www.seriouseats.com/recipes/2012/10/stir-fried-broccoli-pork-belly-my-thai-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-my-thai-pork-broccoli-thumb-625xauto-282390.jpg,serves 4,15 minutes,15 minutes
227987,Pumpkin in Sweet Coconut Cream (Fak Thong Kaeng Buat),http://www.seriouseats.com/recipes/2012/11/my-thai-pumpkin-sweet-coconut-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121105-pumpkin-in-sweet-coconut-cream-recipe-thumb-625xauto-282531.jpg,serves 4,30 minutes,30 minutes
228010,Smoked Beer-Can Turkey,http://www.seriouseats.com/recipes/2012/11/smoked-beer-can-turkey-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-228010-beer-can-turkey-thumb-625xauto-282576.jpg,serves 8 to 10,16 hours,1 hour
228068,Pumpkin Spice Doughnuts,http://www.seriouseats.com/recipes/2012/11/pumkin-spice-doughnuts-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121029-228063-pumpkin-doughnuts-thumb-625xauto-282700.jpg,Makes 20 doughnuts,3 1/2 hours,1 1/2 hours
22808,Dinner Tonight: Pacific Rim Glazed Flank Steak,http://www.seriouseats.com/recipes/2008/07/pacific-rim-glazed-flank-steak-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/Dinner Tonight - Pacific Rim Glazed Flank Steak-thumb-625xauto-46540.jpg,,,
22809,Dinner Tonight: Shrimp Tacos with Pumpkin Seed Sauce,http://www.seriouseats.com/recipes/2008/08/shrimp-tacos-with-pumpkin-seed-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/Dinner Tonight - Shrimp Tacos with Pumpkin Seed Sauce-thumb-625xauto-46539.jpg,,,
22812,Dinner Tonight: Orange and Red Onion Salad,http://www.seriouseats.com/recipes/2008/08/orange-red-onion-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080804-dt-orangeredonion-thumb-625xauto-46537.jpg,,,
22814,"Dinner Tonight: Shrimp, Jicama, and Mango Salad",http://www.seriouseats.com/recipes/2008/07/shrimp-jicama-and-mango-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080721-dinnertonight-salad-thumb-625xauto-46534.jpg,2-3,,
22815,Cook the Book: Chicken in Basil Cream,http://www.seriouseats.com/recipes/2008/07/chicken-in-basil-cream-recipe.html,,4 servings,,
228162,The Ultimate Turducken,http://www.seriouseats.com/recipes/2012/11/the-ultimate-turducken-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121027-turducken-food-lab-61-thumb-625xauto-283198.jpg,serves 18 to 24,6 hours,2 hours
228163,Crisp-Skinned Butterflied Roast Turkey With Gravy,http://www.seriouseats.com/recipes/2012/11/butterfiled-roast-turkey-with-gravy-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/04/20121108-spatchcock-turkey-food-lab-12-thumb-625xauto-422453.jpg,Serves 10 to 12,2 hours,20 minutes
228164,Colombian Plantain Soup (Sopa de Platano),http://www.seriouseats.com/recipes/2012/11/colombian-plantain-soup-sopa-de-platano-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121015-plantain-soup-latin-cuisine-2-thumb-625xauto-283200.jpg,serves 4,30 minutes,30 minutes
228165,Herb-Roasted Turkey Breast and Stuffing (Thanksgiving for a Small Crowd),http://www.seriouseats.com/recipes/2012/11/roast-turkey-breast-stuffing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121109-turkey-breast-stuffing-01-thumb-625xauto-283201.jpg,serves 6 to 8,2 hours,45 minutes
228166,"Swiss Chard, Fennel, and White Bean Gratin",http://www.seriouseats.com/recipes/2012/11/swiss-chard-fennel-white-bean-gratin-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121112-swiss-chard-gratin-2-thumb-625xauto-283202.jpg,serves 8 to 10,1 hour,30 minutes
228167,Fried Brussels Sprouts With Shallots and Chilies,http://www.seriouseats.com/recipes/2012/11/fried-brussels-sprouts-shallot-chilies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121024-brussels-sprouts-fried-7-thumb-625xauto-283203.jpg,serves 8 to 10,20 minutes,20 minutes
228168,Green Bean Salad With Pickled Peppers and Anchovy Dressing ,http://www.seriouseats.com/recipes/2012/11/green-bean-salad-pickled-peppers-anchovy-dressing-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121114-green-beans-pinenuts-1-thumb-625xauto-283204.jpg,serves 8 to 10,30 minutes,30 minutes
228169,Crispy Smashed Potatoes ,http://www.seriouseats.com/recipes/2012/11/crispy-smashed-potatoes-recipe.html,http://www.seriouseats.com/recipes/assets_c/2015/10/20121027-crispy-duck-fried-potatoes-smashed-6-edit-thumb-625xauto-427057.jpg,Serves 8 to 10,1 hour,1 hour
22817,Dinner Tonight: Poblanos with Potato and Oaxaca Cheese,http://www.seriouseats.com/recipes/2008/07/poblanos-peppers-potatoes-oaxacan-cheese-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080722-dinnertonight-potatosalad-thumb-625xauto-46533.jpg,,,
228172,Sicilian-Style Broccoli Rabe With Eggplant and Capers ,http://www.seriouseats.com/recipes/2012/11/sicilian-style-broccoli-rabe-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121116-broccoli-rabe-1-thumb-625xauto-283206.jpg,Serve 8 to 10,45 minutes,45 minutes
228173,Roast Turkey Soup ,http://www.seriouseats.com/recipes/2012/11/roast-turkey-soup-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121119-turkey-soup-2-thumb-625xauto-283207.jpg,makes 4 to 6 servings,1 hour 15 minutes,15 minutes
228174,White Chili with Roast Turkey or Chicken,http://www.seriouseats.com/recipes/2012/11/white-chile-turkey-chicken-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121121-turkey-white-chili-1-thumb-625xauto-283209.jpg,serves 6 to 8,45 minutes,15 minutes
228175,Roast Turkey and Black Bean Quesadillas ,http://www.seriouseats.com/recipes/2012/11/roast-turkey-and-black-bean-quesadillas-jkla.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121120-turkey-quesadillas-5-thumb-625xauto-283208.jpg,"Makes 2 quesadillas, serving 2 to 4",15 minutes,15 minutes
228178,Brussels Sprouts Hash With Fried Sage and Soft Cooked Eggs,http://www.seriouseats.com/recipes/2012/11/brussels-sprouts-hash-fried-sage-soft-cooked-egg-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121014-brussels-sprouts-egg-on-top-4-thumb-625xauto-282832.jpg,serves 2,10 minutes,10 minutes
22818,Dinner Tonight: Pork Chops with Cherry Sauce,http://www.seriouseats.com/recipes/2008/07/pork-chops-cherry-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080725-cherry-sauce-porkchop-thumb-625xauto-46532.jpg,,,
228180,Pan-Cooked Chicken Thighs with Butternut Squash,http://www.seriouseats.com/recipes/2012/11/pan-cooked-chicken-thighs-butternut-squash-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/228180-10-30-12-chicken thighs-squash-skillet suppers-thumb-625xauto-282833.jpg,serves 4,30 minutes,20 minutes
22819,Sack Lunch: Zucchini and Chicken Salad,http://www.seriouseats.com/recipes/2008/07/sack-lunch-zucchini-chicken-parmesan-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/sacklunch-thumb-625xauto-46531.jpg,4,,
22820,Dinner Tonight: Pasta with Arugula and Tomatoes,http://www.seriouseats.com/recipes/2008/07/pasta-arugula-tomatoes-recipe.html,http://www.seriouseats.com/recipes/assets_c/2009/09/20080728-dinnertonight-pasta-thumb-625xauto-46530.jpg,,,
228222,Cranberry-Pomegranate Sauce,http://www.seriouseats.com/recipes/2012/11/cranberry-pomegranate-sauce.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121030-228222-cranberry-pomegrante-sauce-thumb-625xauto-282897.jpg,serves 6 to 8,45 minutes,15 minutes
228242,DIY Aquavit,http://www.seriouseats.com/recipes/2012/11/diy-aquavit-make-your-own-infusion-dill-vodka-project-scandinavian-spirit-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/110212-228235-diyaquavit-thumb-625xauto-282930.jpg,Makes about 1 cup,About 2 weeks,10 minutes
228258,Garlic and Spice-Rubbed Pork Shoulder With Whipped Cauliflower,http://www.seriouseats.com/recipes/2012/11/garlic-and-spice-rubbed-pork-shoulder-with-whipped-cauliflower-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/103112-228258-PorkCauli3B-thumb-625xauto-282947.jpg,serves 8,7 1/2 hours,25 minutes
228262,Michael Ruhlman's Warm Arugula Salad with Bacon and Poached Eggs,http://www.seriouseats.com/recipes/2012/11/michael-ruhlmans-warm-arugula-salad-with-baco.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121031-dt-michael-ruhlmans-warm-bacon-and-arugula-salad-thumb-625xauto-282951.jpg,serves 4,15 minutes,15 minutes
228306,Huevos Rancheros With Broiled Tomato Salsa,http://www.seriouseats.com/recipes/2012/11/huevos-rancheros-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121101-127677-Huevos-Rancheros-PRIMARY-thumb-625xauto-283012.jpeg,serves 2,30 minutes,30 minutes
228333,Lamb Meatballs with Yogurt and Pomegranate Seed Sauce,http://www.seriouseats.com/recipes/2012/11/lamb-meatballs-yogurt-pomegranate-seed-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/201201031-228333-dinner-tonight-lamb-meatballs-pomegranate-sauce-primary-thumb-625xauto-283181.jpg,serves 4,30 minutes,20 minutes
228339,Chewy Trail Mix Bars,http://www.seriouseats.com/recipes/2012/11/chewy-trail-mix-fruit-nut-granola-bars-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121031-wakeandbake-chewytrailmixbars-thumb-625xauto-283260.jpg,serves 12,45 minutes,15 minutes
228359,Tofu Skin Noodles,http://www.seriouseats.com/recipes/2012/11/tofu-skin-noodles-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121103-chichis-chinese-tofu-skin-ribbons-thumb-625xauto-283489.jpg,serves 4,About 1 hour,20 minutes
228361,Tofu Skin Rolls,http://www.seriouseats.com/recipes/2012/11/tofu-skin-rolls-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121103-chichis-chinese-tofu-skin-rolls-thumb-625xauto-283490.jpg,serves 4,1 hour 30 minutes,45 minutes
228365,Pecan Pie Ice Cream,http://www.seriouseats.com/recipes/2012/11/pecan-pie-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121031-pecan-pie-ice-cream-thumb-625xauto-283342.jpg,makes about 5 cups,"5 hours, plus an overnight chill",1 hour
228366,Turkey or Chicken 'n' Dumplings,http://www.seriouseats.com/recipes/2012/11/turkey-n-dumplings-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121122-turkey-and-dumplings-3-thumb-625xauto-283344.jpg,Serves 4 to 6,1 hour 15 minutes,45 minutes
228367,Thanksgiving Leftovers Grilled Cheese,http://www.seriouseats.com/recipes/2012/11/thanksgiving-leftover-grilled-cheese-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/10/20121122-turkey-grilled-cheese-thumb-625xauto-283345.jpg,Makes 1 fat grilled cheese,10 minutes,10 minutes
228383,Crispy Deep-Fried Chicken Livers,http://www.seriouseats.com/recipes/2012/11/fried-chicken-livers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121031-228383-bar-bites-fried-chicken-livers-thumb-625xauto-283358.jpg,Serves 4 to 6 as an appetizer,1 hour 15 minutes,15 minutes
228480,"Arugula, Fennel and Orange Salad",http://www.seriouseats.com/recipes/2012/11/arugula-fennel-and-orange-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/2012-11-07-arugula-oranges-fennel-thumb-625xauto-283504.jpg,serves 4,30 minutes,30 minutes
228501,Cranberry Strawberry Jam,http://www.seriouseats.com/recipes/2012/11/cranberry-strawberry-jam-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121101-228501-preserved-strawberry-cranberry-jam-thumb-625xauto-283577.jpg,Makes Six (8-ounce) jars of jam,1 1/2 hours,1/2 hour
228555,Salt-Fried Pork,http://www.seriouseats.com/recipes/2012/11/salt-fried-pork-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121109-chichis-chinese-pork-belly-dish-thumb-625xauto-284964.jpg,4 as a main dish in a multi-course meal,20 minutes,20 minutes
228576,The Brown Betty Dessert Boutique's Apple Brown Betty,http://www.seriouseats.com/recipes/2012/11/brown-betty-cookbook-apple-brown-betty-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121031-brown-betty-cookbook-apple-brown-betty Betty-thumb-625xauto-283674.jpg,serves 10,2 hours 15 minutes,1 hour
228591,Wally Harbanger from 1534,http://www.seriouseats.com/recipes/2012/11/wally-harbanger-1534-bourbon-galliano-cocktail-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121002-wallybirdseyeview-thumb-625xauto-283668.jpg,Makes 1 cocktail,3 minutes,3 minutes
228619,Grilled Sweet Potato and Corn Salad,http://www.seriouseats.com/recipes/2012/11/grilled-sweet-potato-and-corn-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121102-228619-sweet-potato-and-corn-salad-thumb-625xauto-283726.jpg,serves 6,1 hour,1 hour
228622,Sweet Potato and Black Bean Chilaquiles,http://www.seriouseats.com/recipes/2012/11/sweet-potato-and-black-bean-chilaquiles-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121106-veg-chilaquiles-plated-primary-thumb-625xauto-284476.jpg,Serves  6 to 8,1 hour 15 minutes,40 minutes
228670,'Smitten Kitchen's Big Cluster Maple Granola,http://www.seriouseats.com/recipes/2012/11/smitten-kitchens-big-cluster-maple-granola.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121105-228669-cook-the-book-big-cluster-maple-granola-thumb-625xauto-283808.jpg,makes about 7 cups,1 1/2 hours,10 minutes
228672,Smitten Kitchen's Fingerlings Vinaigrette with Sieved Eggs and Pickled Celery,http://www.seriouseats.com/recipes/2012/11/smitten-kitchens-fingerlings-vinaigrette-with-sieved-eggs-and-pickled-celery-recipe.html,http://www.seriouseats.com/recipes/assets_c/2012/11/20121106-228671-cook-the-book-fingerlings-vinaigrette-with-eggs-and-pickled-celery-thumb-625xauto-283810.jpg,serves 2 to 4,1 hour,20 minutes
